Product_ID,Category,Store_Name,Customer_Name,Sales_Volume,Stock_Level,Demand_Forecast,Sentiment_Score,Seasonal,Last_Restock_Date,Manufacturer_ID,Product_Suggestion,Predictive_Alert,User_Bought_Products,Latitude,Longitude
Eggs,Groceries,Store_N,Customer_29,466,109,289,0.35,No,01-10-2024,Manufacturer_3,Pet_Carrier,True,"['Air_Purifier', 'Pasta']",38.9072,-77.0369
Bedding_Set,Pet Supplies,Store_K,Customer_33,262,60,109,-0.64,Yes,15-10-2024,Manufacturer_12,Cat_Food,False,"['Face_Wash', 'Rice', 'Sunglasses', 'Washing_Machine']",42.3601,-71.0589
Pet_Carrier,Health,Store_G,Customer_99,270,154,216,0.11,No,29-08-2024,Manufacturer_12,Vacuum_Cleaner,False,"['Chicken_Breast', 'Handbag', 'Scarf', 'Rice']",47.6062,-122.3321
Treats,Electronics,Store_O,Customer_33,312,109,69,0.99,No,01-10-2024,Manufacturer_3,Sneakers,False,"['Bluetooth_Speaker', 'Sunglasses', 'Kitchen_Blender', 'Wireless_Headphones']",44.9778,-93.265
Mobile_Phone,Health,Store_K,Customer_46,310,93,85,0.88,No,28-08-2024,Manufacturer_12,Pet_Carrier,True,"['Washing_Machine', 'Pet_Shampoo', 'Laptop', 'Shampoo']",42.3601,-71.0589
Grooming_Kit,Pet Supplies,Store_C,Customer_85,157,92,97,-0.47,Yes,28-08-2024,Manufacturer_11,Grooming_Kit,True,"['Grooming_Kit', 'Eggs', 'Scarf']",41.8781,-87.6298
Vitamins,Fashion,Store_D,Customer_15,159,61,87,0.18,No,11-09-2024,Manufacturer_12,Rice,False,"['Cookware_Set', 'Dining_Set']",29.7604,-95.3698
Chicken_Breast,Groceries,Store_S,Customer_95,477,94,68,-0.15,No,16-09-2024,Manufacturer_20,Organic_Banana,False,"['Health_Bar', 'Sugar', 'Cookware_Set', 'Iron']",32.7767,-96.797
Bluetooth_Speaker,Groceries,Store_A,Customer_49,308,61,240,0.3,No,03-10-2024,Manufacturer_19,Sugar,True,"['Mens_T_Shirt', 'Treats', 'Whole_Wheat_Bread', 'Power_Bank']",40.7128,-74.006
Vitamins,Personal Care,Store_M,Customer_100,133,163,87,-0.87,No,10-09-2024,Manufacturer_14,Dog_Food,False,"['Treats', 'Mobile_Phone', 'Womens_Sandals', 'Cat_Food']",36.1699,-115.1398
Leash,Home Essentials,Store_J,Customer_48,143,95,111,0.61,No,02-09-2024,Manufacturer_16,Sunscreen,False,"['Grooming_Kit', 'Kitchen_Blender', 'Soap', 'Health_Bar', 'Pet_Collar']",30.2672,-97.7431
Olive_Oil,Health,Store_T,Customer_9,285,91,187,0.93,No,19-09-2024,Manufacturer_10,Laptop,False,"['Leash', 'Vacuum_Cleaner', 'First_Aid_Kit', 'Womens_Dress']",47.6062,-122.3321
Pain_Relief_Tablets,Fashion,Store_F,Customer_64,183,197,94,-0.63,Yes,19-10-2024,Manufacturer_13,Eggs,False,"['Vitamins', 'Bedding_Set']",39.7392,-104.9903
Organic_Banana,Health,Store_Q,Customer_3,425,118,85,0.37,No,30-09-2024,Manufacturer_14,Jacket,False,"['Sunglasses', 'Wireless_Headphones', 'Salt']",39.9526,-75.1652
Weight_Scale,Health,Store_B,Customer_35,73,101,268,0.38,No,14-10-2024,Manufacturer_12,Sunglasses,True,"['Pet_Collar', 'Soap', 'Vacuum_Cleaner']",34.0522,-118.2437
Sneakers,Groceries,Store_B,Customer_21,100,139,117,1.0,No,22-09-2024,Manufacturer_17,Salt,False,['Kitchen_Blender'],34.0522,-118.2437
Toothpaste,Pet Supplies,Store_P,Customer_63,188,55,206,-0.86,No,18-09-2024,Manufacturer_16,Sunscreen,False,"['Sunscreen', 'Sugar', 'Sneakers', 'Handbag', 'Conditioner']",35.2271,-80.8431
Shampoo,Health,Store_D,Customer_70,91,125,253,-0.38,Yes,08-10-2024,Manufacturer_19,USB_C_Charger,True,"['Scarf', 'Pet_Carrier', 'Organic_Banana']",29.7604,-95.3698
Wrist_Watch,Personal Care,Store_I,Customer_24,415,112,292,0.37,Yes,20-09-2024,Manufacturer_6,Salt,False,"['Face_Cream', 'Gaming_Console', 'Vitamins', 'Gaming_Console', 'Deodorant']",37.7749,-122.4194
Handbag,Groceries,Store_I,Customer_67,265,101,249,0.74,No,03-09-2024,Manufacturer_2,Iron,True,['Chicken_Breast'],37.7749,-122.4194
Sunscreen,Pet Supplies,Store_K,Customer_33,365,107,246,0.06,Yes,02-10-2024,Manufacturer_20,Pet_Collar,True,['Jeans'],42.3601,-71.0589
Pet_Toys,Personal Care,Store_G,Customer_47,182,90,257,0.25,Yes,03-09-2024,Manufacturer_1,Microwave_Oven,True,"['Yoga_Mat', 'Conditioner', 'Jacket', 'Vacuum_Cleaner', 'Kitchen_Blender']",47.6062,-122.3321
Health_Bar,Pet Supplies,Store_S,Customer_98,387,66,283,-0.51,No,29-09-2024,Manufacturer_18,Fridge,False,"['Dining_Set', 'Vacuum_Cleaner']",32.7767,-96.797
Bluetooth_Speaker,Home Essentials,Store_R,Customer_1,372,156,142,-0.1,No,29-09-2024,Manufacturer_12,Handbag,False,['Sunglasses'],45.5122,-122.6587
Womens_Sandals,Fashion,Store_N,Customer_28,499,57,135,-0.64,Yes,29-08-2024,Manufacturer_14,Health_Bar,True,"['Body_Lotion', 'Pet_Toys', 'Face_Cream']",38.9072,-77.0369
USB_C_Charger,Groceries,Store_F,Customer_37,299,66,56,0.84,Yes,01-09-2024,Manufacturer_20,Power_Bank,True,"['Pet_Carrier', 'Sugar']",39.7392,-104.9903
Dining_Set,Home Essentials,Store_E,Customer_100,377,72,48,-0.13,No,30-08-2024,Manufacturer_12,Air_Purifier,False,"['Yoga_Mat', 'USB_C_Charger', 'Grooming_Kit', 'Smart_Watch']",33.4484,-112.074
Power_Bank,Groceries,Store_P,Customer_18,310,47,263,0.12,Yes,01-10-2024,Manufacturer_9,Fridge,False,['Body_Lotion'],35.2271,-80.8431
Soap,Groceries,Store_S,Customer_2,117,84,134,0.99,No,05-09-2024,Manufacturer_12,Pain_Relief_Tablets,True,"['Shampoo', 'Air_Purifier', 'Jeans', 'Rice', 'Health_Bar']",32.7767,-96.797
Bluetooth_Speaker,Personal Care,Store_T,Customer_26,390,10,148,-0.33,Yes,28-08-2024,Manufacturer_20,Bedding_Set,True,"['Soap', 'Fresh_Milk', 'Jeans']",47.6062,-122.3321
Deodorant,Health,Store_S,Customer_82,286,10,155,0.23,No,12-09-2024,Manufacturer_18,Fresh_Milk,False,"['Dog_Food', 'Fridge', 'Face_Cream', 'Sports_Bottle', 'Dog_Food']",32.7767,-96.797
Chicken_Breast,Pet Supplies,Store_T,Customer_65,133,125,53,-0.31,No,09-09-2024,Manufacturer_8,USB_C_Charger,False,"['Salt', 'USB_C_Charger']",47.6062,-122.3321
Deodorant,Pet Supplies,Store_P,Customer_82,156,55,196,0.77,No,17-09-2024,Manufacturer_6,Perfume,False,"['Smart_Watch', 'Dining_Set', 'Sunscreen', 'Fitness_Tracker', 'Soap']",35.2271,-80.8431
Rice,Home Essentials,Store_G,Customer_29,268,143,197,-0.47,Yes,15-10-2024,Manufacturer_7,Washing_Machine,True,"['Salt', 'Face_Wash', 'Wrist_Watch']",47.6062,-122.3321
Microwave_Oven,Groceries,Store_C,Customer_85,459,82,278,0.14,Yes,07-10-2024,Manufacturer_1,Kitchen_Blender,True,"['Pet_Bed', 'Dining_Set', 'Sugar']",41.8781,-87.6298
Gaming_Console,Electronics,Store_L,Customer_98,244,198,144,0.29,No,14-10-2024,Manufacturer_4,Jacket,True,"['Jeans', 'Bluetooth_Speaker']",25.7617,-80.1918
Vitamins,Pet Supplies,Store_G,Customer_63,201,49,271,-0.04,Yes,02-09-2024,Manufacturer_20,Organic_Banana,True,['Gaming_Console'],47.6062,-122.3321
Jeans,Health,Store_N,Customer_71,187,173,162,0.46,No,05-09-2024,Manufacturer_2,Eggs,False,['Air_Purifier'],38.9072,-77.0369
Organic_Banana,Health,Store_A,Customer_24,169,81,117,-0.57,Yes,23-09-2024,Manufacturer_4,Shampoo,True,"['Bluetooth_Speaker', 'Womens_Sandals']",40.7128,-74.006
Salt,Home Essentials,Store_D,Customer_54,345,160,196,-0.34,No,24-09-2024,Manufacturer_18,Handbag,True,"['Chicken_Breast', 'Eggs']",29.7604,-95.3698
Bedding_Set,Home Essentials,Store_L,Customer_90,144,134,102,-0.7,No,29-08-2024,Manufacturer_4,Digital_Camera,True,"['Vitamins', 'Jeans', 'Organic_Banana']",25.7617,-80.1918
Body_Lotion,Pet Supplies,Store_G,Customer_5,331,31,102,-0.43,Yes,28-09-2024,Manufacturer_6,Vacuum_Cleaner,False,"['Kitchen_Blender', 'Vitamins', 'Shampoo', 'Handbag']",47.6062,-122.3321
Wireless_Headphones,Groceries,Store_C,Customer_87,361,59,296,-0.61,Yes,17-09-2024,Manufacturer_4,Fitness_Tracker,False,['Pet_Shampoo'],41.8781,-87.6298
Cookware_Set,Home Essentials,Store_D,Customer_21,296,118,159,0.89,No,09-09-2024,Manufacturer_9,Mobile_Phone,True,['Microwave_Oven'],29.7604,-95.3698
Dining_Set,Personal Care,Store_P,Customer_40,85,38,186,-0.65,No,03-09-2024,Manufacturer_11,Pasta,True,"['Vacuum_Cleaner', 'Mobile_Phone', 'Scarf']",35.2271,-80.8431
Perfume,Fashion,Store_G,Customer_85,291,169,87,-0.54,No,15-09-2024,Manufacturer_9,Laptop,False,['Smart_Watch'],47.6062,-122.3321
Gaming_Console,Groceries,Store_C,Customer_100,34,125,295,-0.21,Yes,07-09-2024,Manufacturer_18,Protein_Shake,True,['Washing_Machine'],41.8781,-87.6298
LED_TV,Groceries,Store_G,Customer_91,220,128,286,0.56,Yes,02-10-2024,Manufacturer_3,Salt,True,"['Gaming_Console', 'Rice', 'Bedding_Set', 'Sugar']",47.6062,-122.3321
Bedding_Set,Fashion,Store_O,Customer_41,337,131,79,-0.33,No,20-10-2024,Manufacturer_13,Sports_Bottle,False,"['Rice', 'Pasta']",44.9778,-93.265
Mens_T_Shirt,Electronics,Store_J,Customer_53,158,173,81,-0.04,Yes,13-10-2024,Manufacturer_9,Whole_Wheat_Bread,False,"['Power_Bank', 'Face_Wash', 'Health_Bar', 'Soap', 'Sugar']",30.2672,-97.7431
USB_C_Charger,Personal Care,Store_A,Customer_65,279,103,228,0.77,Yes,27-08-2024,Manufacturer_10,Bedding_Set,True,"['Fridge', 'Olive_Oil', 'Pasta']",40.7128,-74.006
Womens_Dress,Pet Supplies,Store_D,Customer_50,464,20,240,-0.08,No,25-09-2024,Manufacturer_15,Weight_Scale,True,"['Sugar', 'Shampoo', 'Handbag']",29.7604,-95.3698
Rice,Groceries,Store_O,Customer_28,116,147,255,0.27,No,22-09-2024,Manufacturer_8,Yoga_Mat,True,['Pet_Bed'],44.9778,-93.265
First_Aid_Kit,Groceries,Store_K,Customer_19,385,155,219,0.9,No,02-10-2024,Manufacturer_9,Body_Lotion,False,"['Laptop', 'Cookware_Set']",42.3601,-71.0589
Grooming_Kit,Pet Supplies,Store_L,Customer_14,64,101,66,0.06,Yes,12-09-2024,Manufacturer_8,Washing_Machine,False,"['Mens_T_Shirt', 'Eggs']",25.7617,-80.1918
LED_TV,Health,Store_Q,Customer_81,156,31,85,0.11,Yes,08-10-2024,Manufacturer_4,Smart_Watch,True,"['Pet_Carrier', 'Gaming_Console', 'Yoga_Mat', 'Washing_Machine']",39.9526,-75.1652
Grooming_Kit,Fashion,Store_M,Customer_55,405,35,263,0.14,No,05-09-2024,Manufacturer_17,Gaming_Console,False,['Handbag'],36.1699,-115.1398
Bluetooth_Speaker,Health,Store_N,Customer_49,421,65,271,-0.24,No,08-09-2024,Manufacturer_20,Sunglasses,False,"['Kitchen_Blender', 'Treats', 'Toothpaste', 'Protein_Shake']",38.9072,-77.0369
Jacket,Pet Supplies,Store_H,Customer_64,428,153,75,0.8,No,05-10-2024,Manufacturer_8,Shampoo,False,"['Whole_Wheat_Bread', 'Protein_Shake']",32.7157,-117.1611
Gaming_Console,Home Essentials,Store_S,Customer_27,161,64,44,0.97,Yes,16-09-2024,Manufacturer_7,Wrist_Watch,False,"['Face_Cream', 'LED_TV', 'Sports_Bottle', 'Soap', 'Conditioner']",32.7767,-96.797
Digital_Camera,Personal Care,Store_L,Customer_36,195,136,159,-0.84,Yes,17-09-2024,Manufacturer_8,Weight_Scale,True,"['Pet_Bed', 'Wrist_Watch', 'Cat_Food', 'Microwave_Oven']",25.7617,-80.1918
Iron,Groceries,Store_H,Customer_60,216,23,254,0.05,No,07-10-2024,Manufacturer_16,Womens_Sandals,False,['Bluetooth_Speaker'],32.7157,-117.1611
Sneakers,Personal Care,Store_F,Customer_72,483,170,213,-0.61,Yes,15-10-2024,Manufacturer_16,Perfume,True,"['Rice', 'Dining_Set']",39.7392,-104.9903
Eggs,Electronics,Store_H,Customer_23,351,80,178,0.86,No,30-09-2024,Manufacturer_3,Weight_Scale,False,"['Gaming_Console', 'Blood_Pressure_Monitor']",32.7157,-117.1611
Fitness_Tracker,Home Essentials,Store_J,Customer_80,383,127,225,0.24,Yes,23-09-2024,Manufacturer_5,Mens_T_Shirt,True,['Deodorant'],30.2672,-97.7431
USB_C_Charger,Groceries,Store_B,Customer_61,43,80,164,-0.83,Yes,26-09-2024,Manufacturer_4,Wireless_Headphones,True,"['Scarf', 'Bedding_Set', 'Wireless_Headphones']",34.0522,-118.2437
Vacuum_Cleaner,Groceries,Store_I,Customer_8,252,9,128,0.01,No,23-10-2024,Manufacturer_15,Treats,True,"['Yoga_Mat', 'Handbag', 'Health_Bar', 'Bedding_Set']",37.7749,-122.4194
Smart_Watch,Personal Care,Store_M,Customer_32,405,192,276,0.64,No,03-09-2024,Manufacturer_1,Pet_Bed,True,"['Yoga_Mat', 'Pet_Carrier', 'Pet_Toys', 'Womens_Dress', 'Protein_Shake']",36.1699,-115.1398
Sports_Bottle,Health,Store_F,Customer_33,83,34,66,-0.58,No,12-10-2024,Manufacturer_17,Mens_T_Shirt,True,['Womens_Sandals'],39.7392,-104.9903
Health_Bar,Personal Care,Store_O,Customer_28,455,120,150,-0.67,No,17-10-2024,Manufacturer_6,Gaming_Console,True,"['Vitamins', 'Conditioner', 'Organic_Banana', 'Iron', 'Pasta']",44.9778,-93.265
Face_Wash,Electronics,Store_H,Customer_96,485,13,200,0.38,No,18-10-2024,Manufacturer_7,Sunscreen,True,"['Pasta', 'Chicken_Breast', 'Womens_Sandals']",32.7157,-117.1611
Fresh_Milk,Groceries,Store_S,Customer_8,251,13,237,0.02,No,20-09-2024,Manufacturer_9,Sugar,True,['Face_Cream'],32.7767,-96.797
Jeans,Electronics,Store_T,Customer_97,423,134,271,-0.06,No,18-10-2024,Manufacturer_16,Conditioner,True,"['Chicken_Breast', 'Jacket']",47.6062,-122.3321
Sugar,Fashion,Store_H,Customer_90,413,18,111,-0.52,Yes,24-10-2024,Manufacturer_13,Cat_Food,True,"['Salt', 'Gaming_Console']",32.7157,-117.1611
Sunscreen,Health,Store_F,Customer_91,454,141,123,0.1,No,05-10-2024,Manufacturer_12,Pet_Shampoo,False,"['Sneakers', 'Rice', 'Organic_Banana', 'Sunscreen']",39.7392,-104.9903
Gaming_Console,Electronics,Store_P,Customer_88,327,160,258,-0.44,No,15-09-2024,Manufacturer_13,Leash,True,['Bluetooth_Speaker'],35.2271,-80.8431
Whole_Wheat_Bread,Personal Care,Store_I,Customer_80,349,43,269,-0.92,No,19-10-2024,Manufacturer_5,Bedding_Set,True,"['Jacket', 'Jeans', 'First_Aid_Kit', 'Pet_Shampoo', 'Mobile_Phone']",37.7749,-122.4194
Grooming_Kit,Home Essentials,Store_L,Customer_89,430,7,186,0.67,No,23-09-2024,Manufacturer_10,Sugar,False,"['Kitchen_Blender', 'Weight_Scale']",25.7617,-80.1918
Pet_Shampoo,Personal Care,Store_S,Customer_88,184,6,288,0.74,Yes,14-10-2024,Manufacturer_3,Soap,False,"['Grooming_Kit', 'Cat_Food', 'Jacket', 'Sunglasses']",32.7767,-96.797
Olive_Oil,Health,Store_G,Customer_20,263,39,243,-0.9,No,27-09-2024,Manufacturer_8,Kitchen_Blender,False,['Pet_Shampoo'],47.6062,-122.3321
Sneakers,Pet Supplies,Store_L,Customer_85,363,163,251,0.57,No,05-09-2024,Manufacturer_6,Mens_T_Shirt,True,['Health_Bar'],25.7617,-80.1918
Pasta,Groceries,Store_H,Customer_6,349,49,223,0.18,No,20-10-2024,Manufacturer_9,Sunglasses,False,['Digital_Camera'],32.7157,-117.1611
Body_Lotion,Fashion,Store_B,Customer_54,27,139,189,0.85,No,15-10-2024,Manufacturer_6,Deodorant,False,"['Toothpaste', 'USB_C_Charger', 'Jeans', 'Pet_Shampoo']",34.0522,-118.2437
Deodorant,Home Essentials,Store_A,Customer_79,101,46,224,0.04,Yes,29-09-2024,Manufacturer_10,USB_C_Charger,False,"['Yoga_Mat', 'Jacket', 'Organic_Banana', 'Pet_Carrier', 'Face_Cream']",40.7128,-74.006
Dining_Set,Home Essentials,Store_I,Customer_96,199,79,26,-0.86,No,21-10-2024,Manufacturer_1,Pet_Collar,False,"['Perfume', 'Face_Cream']",37.7749,-122.4194
Pet_Carrier,Home Essentials,Store_R,Customer_39,460,18,17,0.96,Yes,24-09-2024,Manufacturer_13,Wireless_Headphones,False,['Face_Wash'],45.5122,-122.6587
Wireless_Headphones,Groceries,Store_T,Customer_9,330,60,268,0.32,No,17-10-2024,Manufacturer_10,Sneakers,True,"['Scarf', 'LED_TV', 'Eggs']",47.6062,-122.3321
Microwave_Oven,Electronics,Store_I,Customer_45,122,113,29,0.05,Yes,19-09-2024,Manufacturer_16,Scarf,False,"['Cookware_Set', 'Bedding_Set', 'Treats', 'Perfume', 'Fitness_Tracker']",37.7749,-122.4194
Microwave_Oven,Home Essentials,Store_P,Customer_82,490,62,268,0.13,No,01-10-2024,Manufacturer_6,Whole_Wheat_Bread,False,"['Pasta', 'Handbag', 'Womens_Dress']",35.2271,-80.8431
USB_C_Charger,Pet Supplies,Store_J,Customer_64,301,179,15,0.98,Yes,21-10-2024,Manufacturer_15,Sugar,False,"['Vitamins', 'Body_Lotion', 'Soap', 'Smart_Watch', 'Sneakers']",30.2672,-97.7431
Yoga_Mat,Groceries,Store_I,Customer_9,365,133,299,-0.58,Yes,05-09-2024,Manufacturer_5,Kitchen_Blender,True,"['Sneakers', 'Wireless_Headphones', 'USB_C_Charger', 'Gaming_Console']",37.7749,-122.4194
Pet_Bed,Fashion,Store_S,Customer_67,10,79,263,-0.66,No,16-10-2024,Manufacturer_4,Pain_Relief_Tablets,False,"['Pet_Carrier', 'Bluetooth_Speaker']",32.7767,-96.797
Microwave_Oven,Groceries,Store_H,Customer_17,225,199,236,0.68,No,28-08-2024,Manufacturer_5,Grooming_Kit,True,"['Vacuum_Cleaner', 'Bedding_Set', 'Sunglasses']",32.7157,-117.1611
Health_Bar,Electronics,Store_O,Customer_16,343,44,286,0.16,Yes,17-10-2024,Manufacturer_20,Power_Bank,False,['Smart_Watch'],44.9778,-93.265
Pain_Relief_Tablets,Home Essentials,Store_C,Customer_42,287,41,51,-0.65,Yes,22-09-2024,Manufacturer_13,Dog_Food,True,"['Digital_Camera', 'Bedding_Set', 'Digital_Camera']",41.8781,-87.6298
Pet_Shampoo,Home Essentials,Store_O,Customer_41,53,78,151,-0.47,Yes,28-09-2024,Manufacturer_8,Fitness_Tracker,False,"['First_Aid_Kit', 'Bedding_Set', 'Eggs']",44.9778,-93.265
Scarf,Groceries,Store_D,Customer_48,362,134,80,0.37,Yes,03-09-2024,Manufacturer_14,Washing_Machine,False,"['Protein_Shake', 'Bluetooth_Speaker']",29.7604,-95.3698
Face_Wash,Home Essentials,Store_H,Customer_97,106,138,155,0.21,No,13-10-2024,Manufacturer_10,Fridge,False,"['Gaming_Console', 'Fresh_Milk']",32.7157,-117.1611
Pain_Relief_Tablets,Health,Store_S,Customer_82,355,13,224,0.99,Yes,24-10-2024,Manufacturer_11,Pet_Shampoo,False,"['Pain_Relief_Tablets', 'Washing_Machine']",32.7767,-96.797
Weight_Scale,Personal Care,Store_E,Customer_86,329,162,93,-0.7,No,10-09-2024,Manufacturer_8,Air_Purifier,True,"['Face_Cream', 'Deodorant', 'Blood_Pressure_Monitor', 'Vitamins']",33.4484,-112.074
Sugar,Fashion,Store_R,Customer_42,267,74,231,-0.91,Yes,30-09-2024,Manufacturer_20,Soap,True,"['Chicken_Breast', 'Cookware_Set', 'Shampoo']",45.5122,-122.6587
Conditioner,Home Essentials,Store_S,Customer_93,332,122,126,0.28,No,08-09-2024,Manufacturer_9,Pet_Bed,False,['Blood_Pressure_Monitor'],32.7767,-96.797
Dog_Food,Pet Supplies,Store_K,Customer_100,238,175,222,0.59,Yes,10-09-2024,Manufacturer_9,Sunscreen,True,"['Handbag', 'Chicken_Breast', 'Handbag']",42.3601,-71.0589
Mens_T_Shirt,Personal Care,Store_E,Customer_35,485,167,177,-0.24,No,15-10-2024,Manufacturer_1,Vitamins,True,"['Grooming_Kit', 'Jacket', 'Pain_Relief_Tablets', 'Eggs', 'Whole_Wheat_Bread']",33.4484,-112.074
Olive_Oil,Pet Supplies,Store_A,Customer_12,251,188,255,-0.95,No,20-10-2024,Manufacturer_15,Sports_Bottle,True,"['Wireless_Headphones', 'Sugar', 'Womens_Dress', 'Sports_Bottle', 'Yoga_Mat']",40.7128,-74.006
Air_Purifier,Personal Care,Store_A,Customer_45,394,89,61,-0.78,No,13-10-2024,Manufacturer_19,Smart_Watch,False,"['Sunscreen', 'Leash', 'USB_C_Charger']",40.7128,-74.006
LED_TV,Personal Care,Store_I,Customer_39,259,44,37,-0.99,No,20-09-2024,Manufacturer_19,Fitness_Tracker,False,"['Toothpaste', 'Dining_Set']",37.7749,-122.4194
Womens_Dress,Home Essentials,Store_I,Customer_25,500,52,91,-0.59,Yes,06-10-2024,Manufacturer_4,Weight_Scale,True,"['Mobile_Phone', 'Bedding_Set', 'Olive_Oil']",37.7749,-122.4194
Olive_Oil,Personal Care,Store_S,Customer_26,213,101,74,-0.53,No,01-09-2024,Manufacturer_13,Dining_Set,True,"['USB_C_Charger', 'Womens_Dress', 'Toothpaste', 'Scarf', 'Face_Cream']",32.7767,-96.797
Digital_Camera,Groceries,Store_K,Customer_52,174,94,151,-0.01,Yes,18-09-2024,Manufacturer_10,Gaming_Console,False,"['Toothpaste', 'Jeans', 'Whole_Wheat_Bread']",42.3601,-71.0589
Dog_Food,Groceries,Store_A,Customer_97,317,33,182,0.84,No,11-09-2024,Manufacturer_18,Protein_Shake,True,"['Digital_Camera', 'Handbag', 'Body_Lotion']",40.7128,-74.006
Wireless_Headphones,Health,Store_G,Customer_67,253,64,217,0.48,Yes,13-09-2024,Manufacturer_17,Rice,True,"['Perfume', 'Organic_Banana']",47.6062,-122.3321
Bluetooth_Speaker,Groceries,Store_P,Customer_31,327,83,51,0.32,No,17-09-2024,Manufacturer_1,Iron,False,['Treats'],35.2271,-80.8431
USB_C_Charger,Pet Supplies,Store_I,Customer_43,233,86,139,0.02,Yes,20-10-2024,Manufacturer_11,Microwave_Oven,False,['Perfume'],37.7749,-122.4194
Yoga_Mat,Personal Care,Store_D,Customer_70,110,130,226,-0.96,No,07-09-2024,Manufacturer_11,Dog_Food,True,['Fitness_Tracker'],29.7604,-95.3698
Gaming_Console,Personal Care,Store_L,Customer_24,467,173,41,0.81,Yes,26-08-2024,Manufacturer_18,Whole_Wheat_Bread,True,"['Handbag', 'Vacuum_Cleaner', 'Fridge']",25.7617,-80.1918
Face_Cream,Electronics,Store_O,Customer_44,378,139,62,-0.17,Yes,23-10-2024,Manufacturer_5,First_Aid_Kit,True,"['Pet_Carrier', 'Bedding_Set', 'Fitness_Tracker', 'Vacuum_Cleaner', 'Laptop']",44.9778,-93.265
Sports_Bottle,Fashion,Store_A,Customer_66,268,121,110,0.42,Yes,01-09-2024,Manufacturer_17,Perfume,True,"['Sunscreen', 'LED_TV']",40.7128,-74.006
Blood_Pressure_Monitor,Personal Care,Store_Q,Customer_58,312,101,223,0.44,Yes,04-09-2024,Manufacturer_17,Treats,True,"['Cookware_Set', 'Weight_Scale', 'Scarf', 'Washing_Machine']",39.9526,-75.1652
Dog_Food,Electronics,Store_M,Customer_59,246,162,165,0.16,Yes,06-10-2024,Manufacturer_14,Jeans,False,"['Fresh_Milk', 'USB_C_Charger', 'Digital_Camera', 'Iron']",36.1699,-115.1398
Womens_Dress,Home Essentials,Store_Q,Customer_24,58,191,244,0.51,No,11-10-2024,Manufacturer_9,Body_Lotion,False,"['Toothpaste', 'Whole_Wheat_Bread']",39.9526,-75.1652
Pain_Relief_Tablets,Electronics,Store_J,Customer_85,60,104,102,0.79,Yes,19-10-2024,Manufacturer_9,Mobile_Phone,True,"['Wrist_Watch', 'Mobile_Phone', 'Wrist_Watch', 'Face_Cream', 'LED_TV']",30.2672,-97.7431
Womens_Dress,Groceries,Store_Q,Customer_36,310,83,196,0.24,No,29-08-2024,Manufacturer_11,Dining_Set,False,"['Pet_Toys', 'Face_Cream', 'Conditioner', 'Weight_Scale']",39.9526,-75.1652
Health_Bar,Electronics,Store_N,Customer_73,344,123,208,0.59,Yes,17-10-2024,Manufacturer_15,Fridge,True,"['Sneakers', 'Mobile_Phone']",38.9072,-77.0369
Shampoo,Electronics,Store_H,Customer_15,352,173,153,0.73,No,12-10-2024,Manufacturer_13,Shampoo,True,"['Body_Lotion', 'Sunglasses']",32.7157,-117.1611
Olive_Oil,Personal Care,Store_N,Customer_94,104,112,51,0.56,Yes,15-10-2024,Manufacturer_20,Laptop,False,"['Sports_Bottle', 'Sunglasses']",38.9072,-77.0369
Wrist_Watch,Electronics,Store_O,Customer_31,431,196,222,0.59,No,22-10-2024,Manufacturer_20,Dining_Set,True,"['Yoga_Mat', 'Sunglasses', 'Dining_Set', 'Pasta', 'Handbag']",44.9778,-93.265
Digital_Camera,Electronics,Store_R,Customer_77,328,94,262,-0.09,No,17-10-2024,Manufacturer_12,Bedding_Set,True,['Blood_Pressure_Monitor'],45.5122,-122.6587
Yoga_Mat,Pet Supplies,Store_D,Customer_23,113,166,80,-0.84,No,23-09-2024,Manufacturer_4,Cookware_Set,True,"['Perfume', 'Womens_Dress', 'Face_Wash', 'Pet_Shampoo', 'Pet_Toys']",29.7604,-95.3698
First_Aid_Kit,Fashion,Store_Q,Customer_4,244,140,69,-0.42,No,16-09-2024,Manufacturer_15,Pasta,True,"['Scarf', 'Soap', 'Conditioner']",39.9526,-75.1652
Organic_Banana,Groceries,Store_J,Customer_86,428,43,270,-0.13,No,03-09-2024,Manufacturer_14,Pet_Carrier,True,"['Health_Bar', 'Sunglasses', 'Digital_Camera', 'Iron']",30.2672,-97.7431
Fridge,Home Essentials,Store_L,Customer_73,171,181,146,0.39,Yes,29-08-2024,Manufacturer_12,Fridge,True,['Pet_Collar'],25.7617,-80.1918
Smart_Watch,Personal Care,Store_R,Customer_98,487,193,66,0.86,Yes,14-10-2024,Manufacturer_7,Iron,True,"['Blood_Pressure_Monitor', 'Bluetooth_Speaker', 'Vitamins', 'Digital_Camera']",45.5122,-122.6587
Handbag,Pet Supplies,Store_O,Customer_75,154,56,216,-0.82,No,23-10-2024,Manufacturer_15,Sunscreen,False,"['Jacket', 'Eggs', 'Microwave_Oven']",44.9778,-93.265
Toothpaste,Fashion,Store_E,Customer_81,353,138,82,-0.94,Yes,14-09-2024,Manufacturer_15,Pet_Collar,True,"['Shampoo', 'Pet_Carrier']",33.4484,-112.074
Grooming_Kit,Personal Care,Store_C,Customer_8,500,141,288,-0.15,No,04-09-2024,Manufacturer_11,Jacket,False,"['Mens_T_Shirt', 'Yoga_Mat', 'Scarf']",41.8781,-87.6298
